dataset,row_index,column,value,value_dtype,match_type
numeric_df,2869,value,15673,str,text_contains_67
numeric_df,2870,value,26756,str,text_contains_67
numeric_df,2871,value,16730,str,text_contains_67
numeric_df,2872,value,18567,str,text_contains_67
numeric_df,2873,value,18673,str,text_contains_67
numeric_df,2874,value,24.31696672887754,str,text_contains_67
numeric_df,2875,value,24.609167767205086,str,text_contains_67
numeric_df,2876,value,27.566575444843767,str,text_contains_67
numeric_df,2877,value,24.310470033746746,str,text_contains_67
numeric_df,2878,value,30.646636761415614,str,text_contains_67
numeric_df,2879,value,20.724807972670106,str,text_contains_67
numeric_df,2880,value,2.317678545648384,str,text_contains_67
numeric_df,2881,value,4.728327931983671,str,text_contains_67
numeric_df,2882,value,7.356703311899331,str,text_contains_67
numeric_df,2883,value,9.767818673933455,str,text_contains_67
numeric_df,2884,value,24.935006779197195,str,text_contains_67
numeric_df,2885,value,7.678218881567997,str,text_contains_67
numeric_df,2886,value,18.12000679925208,str,text_contains_67
numeric_df,2887,value,26.810307775680677,str,text_contains_67
numeric_df,2888,value,20.20541407353671,str,text_contains_67
numeric_df,2889,value,10.672030619229218,str,text_contains_67
numeric_df,2890,value,44.2732509367485,str,text_contains_67
numeric_df,2891,value,38.54285756707399,str,text_contains_67
numeric_df,2892,value,29.056223806672836,str,text_contains_67
numeric_df,2893,value,13.791210801712467,str,text_contains_67
numeric_df,2894,value,4.1083317174067595,str,text_contains_67
numeric_df,2895,value,21.670487149514976,str,text_contains_67
numeric_df,2896,value,4.767676767676768,str,text_contains_67
numeric_df,2897,value,8.760437215419167,str,text_contains_67
numeric_df,2898,value,13.766727926901876,str,text_contains_67
numeric_df,2899,value,0.7201475639793671,str,text_contains_67
numeric_df,2900,value,6.0118681267636696,str,text_contains_67
numeric_df,2901,value,0.046732715571337735,str,text_contains_67
numeric_df,2902,value,19.2148677930952,str,text_contains_67
numeric_df,2903,value,11.259394215440672,str,text_contains_67
numeric_df,2904,value,10.034673552194764,str,text_contains_67
numeric_df,2905,value,11.578545674658521,str,text_contains_67
numeric_df,2906,value,13.611331676954993,str,text_contains_67
numeric_df,2907,value,3.7673555569774138,str,text_contains_67
numeric_df,2908,value,22.18785427367773,str,text_contains_67
numeric_df,2909,value,9.126733015014668,str,text_contains_67
numeric_df,2910,value,7.786606759024284,str,text_contains_67
numeric_df,2911,value,17.67307692307692,str,text_contains_67
numeric_df,2912,value,8.150875680210671,str,text_contains_67
numeric_df,2913,value,2.727798412027667,str,text_contains_67
numeric_df,2914,value,10.964056677608143,str,text_contains_67
numeric_df,2915,value,0.8969616752738716,str,text_contains_67
numeric_df,2916,value,12.501403906433467,str,text_contains_67
numeric_df,2917,value,12.770258767449782,str,text_contains_67
numeric_df,2918,value,53.33415339196753,str,text_contains_67
numeric_df,2919,value,22.608003396667023,str,text_contains_67
numeric_df,2920,value,25.580638159322767,str,text_contains_67
numeric_df,2921,value,35.88136820197267,str,text_contains_67
numeric_df,2922,value,54.2749979678809,str,text_contains_67
numeric_df,2923,value,40.86671487105326,str,text_contains_67
numeric_df,2924,value,72.60666666666667,str,text_contains_67
numeric_df,2925,value,147617.56756756757,str,text_contains_67
numeric_df,2926,value,76713.60344827586,str,text_contains_67
numeric_df,3087,value,67,str,text_contains_67
numeric_df,3088,value,67,str,text_contains_67
numeric_df,3089,value,67,str,text_contains_67
numeric_df,3090,value,67,str,text_contains_67
numeric_df,3091,value,67,str,text_contains_67
numeric_df,3092,value,67,str,text_contains_67
numeric_df,3093,value,67,str,text_contains_67
numeric_df,3094,value,67,str,text_contains_67
numeric_df,3095,value,67,str,text_contains_67
numeric_df,3096,value,67,str,text_contains_67
numeric_df,3097,value,67,str,text_contains_67
numeric_df,3098,value,67,str,text_contains_67
numeric_df,3103,value,67.95,str,text_contains_67
numeric_df,3104,value,67.93,str,text_contains_67
numeric_df,3105,value,67.37,str,text_contains_67
numeric_df,3106,value,67.71,str,text_contains_67
numeric_df,3107,value,67.59,str,text_contains_67
numeric_df,3108,value,67.28,str,text_contains_67
numeric_df,3109,value,39.67,str,text_contains_67
numeric_df,3110,value,35675,str,text_contains_67
numeric_df,3111,value,36749,str,text_contains_67
numeric_df,3112,value,36759,str,text_contains_67
numeric_df,3113,value,49678,str,text_contains_67
numeric_df,3114,value,32672,str,text_contains_67
numeric_df,3115,value,26753,str,text_contains_67
numeric_df,3116,value,46760,str,text_contains_67
numeric_df,3117,value,26778,str,text_contains_67
numeric_df,3118,value,50967,str,text_contains_67
numeric_df,3119,value,28767,str,text_contains_67
numeric_df,3120,value,28967,str,text_contains_67
numeric_df,3121,value,67129,str,text_contains_67
numeric_df,3122,value,38674,str,text_contains_67
numeric_df,3123,value,51667,str,text_contains_67
numeric_df,3284,value,67,str,text_contains_67
numeric_df,3285,value,67,str,text_contains_67
numeric_df,3286,value,67,str,text_contains_67
numeric_df,3287,value,67,str,text_contains_67
numeric_df,3288,value,67,str,text_contains_67
numeric_df,3289,value,67,str,text_contains_67
numeric_df,3290,value,67,str,text_contains_67
numeric_df,3291,value,67,str,text_contains_67
numeric_df,3292,value,67,str,text_contains_67
numeric_df,3293,value,67,str,text_contains_67
numeric_df,3294,value,67,str,text_contains_67
numeric_df,3295,value,67,str,text_contains_67
numeric_df,3300,value,67.95,str,text_contains_67
numeric_df,3301,value,67.93,str,text_contains_67
numeric_df,3302,value,67.37,str,text_contains_67
numeric_df,3303,value,67.71,str,text_contains_67
numeric_df,3304,value,67.59,str,text_contains_67
numeric_df,3305,value,67.28,str,text_contains_67
numeric_df,3306,value,39.67,str,text_contains_67
numeric_df,3307,value,35675,str,text_contains_67
numeric_df,3308,value,36749,str,text_contains_67
numeric_df,3309,value,36759,str,text_contains_67
numeric_df,3310,value,49678,str,text_contains_67
numeric_df,3311,value,32672,str,text_contains_67
numeric_df,3312,value,26753,str,text_contains_67
numeric_df,3313,value,46760,str,text_contains_67
numeric_df,3314,value,26778,str,text_contains_67
numeric_df,3315,value,50967,str,text_contains_67
numeric_df,3316,value,28767,str,text_contains_67
numeric_df,3317,value,28967,str,text_contains_67
numeric_df,3318,value,67129,str,text_contains_67
numeric_df,3319,value,38674,str,text_contains_67
numeric_df,3320,value,51667,str,text_contains_67
party_list_top2,11,id,f67966ec-3ed7-41df-95b7-6ebbbf305333,str,text_contains_67
party_list_top2,19,id,26b7c7de-d15f-4267-af13-836c1f979780,str,text_contains_67
party_list_top2,25,id,48034b34-4463-45ce-92ac-24e7c679f2fb,str,text_contains_67
party_list_top2,38,id,f2f06bb3-71e5-435c-8adf-1944e67c78f5,str,text_contains_67
party_list_top2,58,id,6504afc9-193c-4825-99b7-28abbff03667,str,text_contains_67
party_list_top2,85,id,2f20ddb7-c672-4575-a51e-65c0c1d18a3e,str,text_contains_67
party_list_top2,86,id,cc0040bb-3cca-4062-bfea-4d7705a67dd1,str,text_contains_67
party_list_top2,95,id,d8d672c3-ed98-4b1e-9356-c7efe51588e5,str,text_contains_67
party_list_top2,96,id,9f70b6a9-328f-4f67-8b2d-874e1e1b6f3a,str,text_contains_67
party_list_top2,98,id,a56ea6cc-4067-43ef-8a02-ac2e2004d690,str,text_contains_67
party_list_top2,113,id,67240417-8c3c-4924-9e15-8de8c8e2670c,str,text_contains_67
party_list_top2,123,id,369ca03c-eb8a-4092-9f67-ab135436e376,str,text_contains_67
party_list_top2,125,id,6dbaa9ad-eeb3-4259-a4ba-67b0d8b215ce,str,text_contains_67
party_list_top2,133,id,0813a59d-67a2-4e3c-9bda-58a42fba2cf5,str,text_contains_67
party_list_top2,142,id,9089f761-153b-4eb7-80f4-d33067233b9c,str,text_contains_67
party_list_top2,149,id,4647fdb4-122d-453e-b667-243f85dbedd5,str,text_contains_67
party_list_top2,156,id,63f8c85f-6748-404c-82b1-3c9f09815d59,str,text_contains_67
party_list_top2,182,id,8706d873-8de8-4b21-875b-c67e098a8a7c,str,text_contains_67
party_list_top2,185,id,58c81420-975c-467c-b5b8-f2a22998a1df,str,text_contains_67
party_list_top2,186,id,6ee8a5fe-139d-433c-8594-eb67abf12780,str,text_contains_67
party_list_top2,202,id,cc41b195-cf11-4682-a6c7-bc38feb2ae67,str,text_contains_67
party_list_top2,206,id,1352106e-1467-4674-ad5c-020b73470caa,str,text_contains_67
party_list_top2,211,id,0ee81104-751a-4ec1-925f-d8e1626674c1,str,text_contains_67
party_list_top2,229,id,76eaca30-5467-4fac-ad95-046097756339,str,text_contains_67
party_list_top2,252,id,3a6d71eb-a8db-412f-8f67-c1efe683603f,str,text_contains_67
party_list_top2,255,id,febcc675-3e1e-444f-a83c-b4c8cdb54c64,str,text_contains_67
party_list_top2,264,id,b8e51dc9-999a-4ee0-a967-5b0c2be092c2,str,text_contains_67
party_list_top2,283,id,3ca3ede4-67b6-4027-b813-e42a24ab1d85,str,text_contains_67
party_list_top2,312,id,818af976-67c6-407f-b6aa-9d3a2c194492,str,text_contains_67
party_list_top2,313,id,67a5d0ad-a73b-4992-b728-ed714c7e7d89,str,text_contains_67
party_list_top2,318,id,9fd781b4-76b7-4567-a0e3-86b07588ece9,str,text_contains_67
party_list_top2,319,id,187ad287-52ea-48f9-a144-6758973a11a0,str,text_contains_67
party_list_top2,331,id,c8990328-bbde-465e-8767-0f0249cbe499,str,text_contains_67
party_list_top2,343,id,4f41b805-38e7-498b-ac38-07b2673039b9,str,text_contains_67
party_list_top2,348,id,b610fd18-38be-4d8f-9166-a667399c54f6,str,text_contains_67
party_list_top2,349,id,eb0a9b27-3e6d-4793-b0c5-a6867c06ff5d,str,text_contains_67
party_list_top2,379,id,2396a024-50c2-467d-ab20-4b4c41c051e7,str,text_contains_67
party_list_top2,398,id,f80cabfc-a6c4-441c-81ba-63882d97678c,str,text_contains_67
party_list_top2,5,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 42985, 'percent': 46.823088570090306}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16772, 'percent': 18.269555461150507}]",str,text_contains_67
party_list_top2,9,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 40209, 'percent': 46.537655814168815}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 14679, 'percent': 16.98938669691323}]",str,text_contains_67
party_list_top2,11,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 46787, 'percent': 48.37065525298265}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 17405, 'percent': 17.994127742282323}]",str,text_contains_67
party_list_top2,14,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 38643, 'percent': 45.73514965736807}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 15597, 'percent': 18.4595173564674}]",str,text_contains_67
party_list_top2,17,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 32917, 'percent': 44.13472238982074}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 11988, 'percent': 16.073367925666705}]",str,text_contains_67
party_list_top2,18,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 40246, 'percent': 46.65445608828712}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16764, 'percent': 19.43336733747566}]",str,text_contains_67
party_list_top2,23,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 43108, 'percent': 49.50276750648814}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16191, 'percent': 18.59282055993202}]",str,text_contains_67
party_list_top2,28,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 43249, 'percent': 47.66728020191555}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 15443, 'percent': 17.02064344049994}]",str,text_contains_67
party_list_top2,32,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 31516, 'percent': 45.957099319013665}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 13048, 'percent': 19.026787406856528}]",str,text_contains_67
party_list_top2,34,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 39579, 'percent': 47.45285167911566}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 15371, 'percent': 18.42890884458139}]",str,text_contains_67
party_list_top2,36,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 44594, 'percent': 52.865305735353395}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 14194, 'percent': 16.826706498802665}]",str,text_contains_67
party_list_top2,41,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 39671, 'percent': 44.849807242264255}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 17545, 'percent': 19.83539280747968}]",str,text_contains_67
party_list_top2,48,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 39743, 'percent': 43.23933241943556}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 20694, 'percent': 22.514524446765456}]",str,text_contains_67
party_list_top2,51,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 42752, 'percent': 50.867382147871396}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 15442, 'percent': 18.373271779739667}]",str,text_contains_67
party_list_top2,52,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 40367, 'percent': 47.120828323625204}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 13330, 'percent': 15.560250738323974}]",str,text_contains_67
party_list_top2,56,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 28560, 'percent': 37.8769793904671}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 18742, 'percent': 24.856104612609744}]",str,text_contains_67
party_list_top2,60,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 36678, 'percent': 38.77248990464915}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 26311, 'percent': 27.813484428846273}]",str,text_contains_67
party_list_top2,62,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 27461, 'percent': 37.23676895331335}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 23974, 'percent': 32.50844102132968}]",str,text_contains_67
party_list_top2,66,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 21629, 'percent': 24.907872311023077}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 21594, 'percent': 24.867566447095673}]",str,text_contains_67
party_list_top2,68,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 34678, 'percent': 31.925392646056967}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 24068, 'percent': 22.15757397212351}]",str,text_contains_67
party_list_top2,70,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 25116, 'percent': 31.44767485538277}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 21733, 'percent': 27.211829814940025}]",str,text_contains_67
party_list_top2,72,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 30677, 'percent': 34.405526956248664}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16367, 'percent': 18.35626885591557}]",str,text_contains_67
party_list_top2,83,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 26747, 'percent': 45.35465382463161}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 13750, 'percent': 23.315754667390163}]",str,text_contains_67
party_list_top2,85,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 36531, 'percent': 45.440523428656725}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16485, 'percent': 20.50551664945953}]",str,text_contains_67
party_list_top2,87,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 25462, 'percent': 34.87419703880237}, {'code': '27', 'name': 'พรรคประชาธิปัตย์', 'party': {'code': '27', 'name': 'พรรคประชาธิปัตย์', 'color': '#70c0fd'}, 'totalVotes': 16754, 'percent': 22.947227130158467}]",str,text_contains_67
party_list_top2,93,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 32024, 'percent': 30.915076216127506}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 26367, 'percent': 25.453966231283847}]",str,text_contains_67
party_list_top2,95,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 31824, 'percent': 30.786495114636743}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16571, 'percent': 16.03076327754668}]",str,text_contains_67
party_list_top2,99,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 33840, 'percent': 36.29810786459004}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 20615, 'percent': 22.112455485476467}]",str,text_contains_67
party_list_top2,103,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 23285, 'percent': 27.542849031830706}, {'code': '43', 'name': 'พรรคพลังประชารัฐ', 'party': {'code': '43', 'name': 'พรรคพลังประชารัฐ', 'color': '#096735'}, 'totalVotes': 16809, 'percent': 19.882660484262075}]",str,text_contains_67
party_list_top2,104,parties,"[{'code': '43', 'name': 'พรรคพลังประชารัฐ', 'party': {'code': '43', 'name': 'พรรคพลังประชารัฐ', 'color': '#096735'}, 'totalVotes': 21638, 'percent': 27.110192319739397}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 18488, 'percent': 23.163565745787132}]",str,text_contains_67
party_list_top2,105,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 18652, 'percent': 21.634537314125314}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16607, 'percent': 19.262532767299977}]",str,text_contains_67
party_list_top2,108,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 36362, 'percent': 40.868578107965334}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16200, 'percent': 18.207770896788915}]",str,text_contains_67
party_list_top2,109,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 22910, 'percent': 32.51767110455049}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 14697, 'percent': 20.860419564538564}]",str,text_contains_67
party_list_top2,117,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 23421, 'percent': 28.76495296111616}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16752, 'percent': 20.574291960403823}]",str,text_contains_67
party_list_top2,118,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 21042, 'percent': 32.63894274767718}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 15975, 'percent': 24.779351316136438}]",str,text_contains_67
party_list_top2,119,parties,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 30378, 'percent': 40.70862870696702}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 12640, 'percent': 16.938477413130002}]",str,text_contains_67
party_list_top2,123,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 44114, 'percent': 57.359442450720344}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 16461, 'percent': 21.403495085036667}]",str,text_contains_67
party_list_top2,124,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 40973, 'percent': 64.16970760050744}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 9383, 'percent': 14.695149645267888}]",str,text_contains_67
party_list_top2,127,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 37725, 'percent': 57.8276131643086}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 9731, 'percent': 14.916381807869767}]",str,text_contains_67
party_list_top2,129,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 36783, 'percent': 50.050345615849345}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 15429, 'percent': 20.99412180917651}]",str,text_contains_67
party_list_top2,130,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 37393, 'percent': 55.86714874798303}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 11057, 'percent': 16.51975138946991}]",str,text_contains_67
party_list_top2,131,parties,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 36620, 'percent': 60.547940675584066}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 8260, 'percent': 13.657181594219672}]",str,text_contains_67
